"image","xmin","ymin","xmax","ymax","label"
"image-112.png",56.695960998535156,-16.804039001464844,97.30403900146484,23.804039001464844,"rbc"
"image-112.png",-69.68063354492188,-5.555145263671875,209.68063354492188,273.8061218261719,"rbc"
"image-113.png",172.66880798339844,179.26339721679688,257.33119201660156,263.92578125,"rbc"
"image-113.png",8.032577514648438,148.53257751464844,183.96742248535156,324.46742248535156,"rbc"
"image-113.png",213.44929885864258,152.94929885864258,292.5507011413574,232.05070114135742,"rbc"
"image-113.png",-75.6265640258789,66.8734359741211,84.6265640258789,227.1265640258789,"rbc"
"image-113.png",71.65093994140625,59.77467346191406,260.6878662109375,248.8115997314453,"rbc"
"image-113.png",-2.01800537109375,11.150840759277344,76.78495025634766,89.95379638671875,"rbc"
"image-113.png",197.92931365966797,-6.28607177734375,271.07068634033203,66.85530090332031,"rbc"
"image-113.png",170.77048110961914,-16.72951889038086,210.22951889038086,22.72951889038086,"rbc"
"image-113.png",104.8864974975586,-9.113502502441406,160.1135025024414,46.113502502441406,"rbc"
"image-113.png",10.849533081054688,-46.087074279785156,261.2014923095703,204.26488494873047,"rbc"
"image-113.png",174.1504669189453,116.15046691894531,213.8495330810547,155.8495330810547,"rbc"
"image-113.png",-15.632879257202148,-4.132879257202148,46.63287925720215,58.13287925720215,"rbc"
"image-114.png",91.9025707244873,232.4025707244873,133.0974292755127,273.5974292755127,"rbc"
"image-114.png",149.9450969696045,232.9450969696045,191.0549030303955,274.0549030303955,"rbc"
"image-114.png",197.93545150756836,206.93545150756836,260.06454849243164,269.06454849243164,"rbc"
"image-114.png",-11.702716827392578,160.9417381286621,101.4883918762207,274.1328468322754,"rbc"
"image-114.png",218.95494079589844,99.45494079589844,269.04505920410156,149.54505920410156,"rbc"
"image-114.png",-24.615558624267578,71.88444137573242,55.61555862426758,152.11555862426758,"rbc"
"image-114.png",-17.870798110961914,33.129201889038086,43.870798110961914,94.87079811096191,"rbc"
"image-114.png",114.24313354492188,-5.756866455078125,326.7568664550781,206.75686645507812,"rbc"
"image-114.png",192.47863388061523,84.97863388061523,239.52136611938477,132.02136611938477,"rbc"
"image-114.png",-10.731109619140625,-2.045654296875,276.43115234375,285.1166076660156,"rbc"
"image-114.png",-2.2462615966796875,-55.24626159667969,144.2462615966797,91.24626159667969,"rbc"
"image-115.png",78.9959945678711,222.4959945678711,143.0040054321289,286.5040054321289,"rbc"
"image-115.png",192.80294609069824,220.30294609069824,255.19705390930176,282.69705390930176,"rbc"
"image-115.png",194.03061866760254,188.03061866760254,250.96938133239746,244.96938133239746,"rbc"
"image-115.png",222.4351634979248,190.4351634979248,276.5648365020752,244.5648365020752,"rbc"
"image-115.png",-27.092514038085938,112.40748596191406,73.09251403808594,212.59251403808594,"rbc"
"image-115.png",40.29307556152344,34.13995361328125,211.9094696044922,205.75634765625,"rbc"
"image-115.png",194.2232322692871,41.72323226928711,238.7767677307129,86.27676773071289,"rbc"
"image-115.png",208.06670761108398,-3.036479949951172,255.03155899047852,43.92837142944336,"rbc"
"image-115.png",52.71068572998047,-50.78931427001953,223.28931427001953,119.78931427001953,"rbc"
"image-115.png",118.63922119140625,28.63922119140625,163.36077880859375,73.36077880859375,"rbc"
"image-115.png",-34.681480407714844,-7.181480407714844,93.68148040771484,121.18148040771484,"rbc"
"image-116.png",209.9091796875,230.9091796875,254.0908203125,275.0908203125,"rbc"
"image-116.png",154.02957725524902,218.02957725524902,212.97042274475098,276.970422744751,"rbc"
"image-116.png",-4.264896392822266,163.98510360717773,33.764896392822266,202.01489639282227,"rbc"
"image-116.png",-27.5147442817688,99.34889221191406,40.787471294403076,167.65110778808594,"rbc"
"image-116.png",8.297595977783203,83.7975959777832,77.7024040222168,153.2024040222168,"rbc"
"image-116.png",217.67439651489258,31.618839263916016,261.43671798706055,75.38116073608398,"rbc"
"image-116.png",137.94146537780762,-7.29714298248291,182.90234565734863,37.663737297058105,"rbc"
"image-116.png",44.97491645812988,184.97491645812988,85.02508354187012,225.02508354187012,"rbc"
"image-116.png",3.776151657104492,201.7761516571045,44.22384834289551,242.2238483428955,"rbc"
"image-116.png",70.01577758789062,193.51577758789062,132.98422241210938,256.4842224121094,"rbc"
"image-116.png",98.9931869506836,48.58552551269531,253.78299713134766,203.37533569335938,"rbc"
"image-116.png",104.8570556640625,53.24372100830078,249.28961181640625,197.67627716064453,"rbc"
"image-116.png",11.99737548828125,1.99737548828125,111.00262451171875,101.00262451171875,"rbc"
"image-117.png",55.95494079589844,228.45494079589844,106.04505920410156,278.54505920410156,"rbc"
"image-117.png",-2.2714881896972656,216.22851181030273,53.271488189697266,271.77148818969727,"rbc"
"image-117.png",105.0473690032959,212.85179710388184,158.38418006896973,266.18860816955566,"rbc"
"image-117.png",213.26858711242676,173.76858711242676,256.73141288757324,217.23141288757324,"rbc"
"image-117.png",146.5902214050293,158.75866317749023,256.6144599914551,268.782901763916,"rbc"
"image-117.png",-20.570490837097168,81.8386001586914,43.75230884552002,146.1613998413086,"rbc"
"image-117.png",232.44639778137207,49.94639778137207,274.55360221862793,92.05360221862793,"rbc"
"image-117.png",198.88834953308105,39.28241539001465,249.42521858215332,89.81928443908691,"rbc"
"image-117.png",60.196563720703125,-24.803436279296875,302.8034362792969,217.80343627929688,"rbc"
"image-117.png",-60.368873596191406,-5.398284912109375,191.42769622802734,246.39828491210938,"rbc"
"image-117.png",-1.8045120239257812,-28.80451202392578,79.80451202392578,52.80451202392578,"rbc"
"image-118.png",76.99566459655762,224.99566459655762,136.00433540344238,284.0043354034424,"rbc"
"image-118.png",214.448823928833,220.948823928833,258.551176071167,265.051176071167,"rbc"
"image-118.png",21.155550003051758,204.2955493927002,81.84444999694824,264.9844493865967,"rbc"
"image-118.png",-16.985809326171875,106.01419067382812,52.985809326171875,175.98580932617188,"rbc"
"image-118.png",51.97505187988281,85.97505187988281,223.0249481201172,257.0249481201172,"rbc"
"image-118.png",188.9013214111328,51.62388610839844,227.74501037597656,90.46757507324219,"rbc"
"image-118.png",63.58759307861328,35.58759307861328,103.41240692138672,75.41240692138672,"rbc"
"image-118.png",217.18089485168457,-7.81910514831543,259.81910514831543,34.81910514831543,"rbc"
"image-118.png",175.52316856384277,-16.976831436157227,218.47683143615723,25.976831436157227,"rbc"
"image-118.png",165.55950927734375,213.55950927734375,207.44049072265625,255.44049072265625,"rbc"
"image-118.png",-35.94297409057617,-4.672702789306641,81.94297409057617,113.2132453918457,"rbc"
"image-119.png",53.2557430267334,216.7557430267334,106.7442569732666,270.2442569732666,"rbc"
"image-119.png",105.44001007080078,167.8712387084961,236.07671356201172,298.50794219970703,"rbc"
"image-119.png",122.87528991699219,215.8752899169922,163.1247100830078,256.1247100830078,"rbc"
"image-119.png",214.66884994506836,188.66884994506836,263.33115005493164,237.33115005493164,"rbc"
"image-119.png",230.9499568939209,183.9499568939209,276.0500431060791,229.0500431060791,"rbc"
"image-119.png",171.93743896484375,120.43743896484375,272.06256103515625,220.56256103515625,"rbc"
"image-119.png",0.7409515380859375,42.58977508544922,237.7099609375,279.5587844848633,"rbc"
"image-119.png",201.71688079833984,38.716880798339844,245.28311920166016,82.28311920166016,"rbc"
"image-119.png",-12.161907196044922,13.838092803955078,62.16190719604492,88.16190719604492,"rbc"
"image-119.png",134.10339546203613,-3.396604537963867,179.89660453796387,42.39660453796387,"rbc"
"image-119.png",4.161369323730469,117.27751541137695,52.92744445800781,166.0435905456543,"rbc"
"image-119.png",-9.61259651184082,-5.61259651184082,41.61259651184082,45.61259651184082,"rbc"
"image-12.png",216.76265144348145,216.93911933898926,260.88441276550293,261.06088066101074,"rbc"
"image-12.png",-3.816303253173828,162.68369674682617,104.81630325317383,271.3163032531738,"rbc"
"image-12.png",6.793785095214844,155.13399124145508,93.75260925292969,242.09281539916992,"rbc"
"image-12.png",-18.481497764587402,141.31850242614746,29.881497383117676,189.68149757385254,"rbc"
"image-12.png",13.02254867553711,126.35988998413086,61.502201080322266,174.83954238891602,"rbc"
"image-12.png",-24.35317611694336,81.64682388305664,33.35317611694336,139.35317611694336,"rbc"
"image-12.png",-9.726522445678711,52.27347755432129,42.28816795349121,104.28816795349121,"rbc"
"image-12.png",105.43806457519531,45.42979431152344,301.9159698486328,241.90769958496094,"rbc"
"image-12.png",35.40922164916992,-19.477124214172363,93.28815078735352,38.40180492401123,"rbc"
"image-12.png",112.85143280029297,174.35143280029297,160.14856719970703,221.64856719970703,"rbc"
"image-12.png",31.900150299072266,44.900150299072266,72.09984970092773,85.09984970092773,"rbc"
"image-12.png",190.3073558807373,8.5037841796875,231.6926441192627,49.88907241821289,"rbc"
"image-120.png",32.50299835205078,19.874534606933594,265.52156829833984,252.89310455322266,"rbc"
"image-120.png",101.19974327087402,-6.300256729125977,164.80025672912598,57.30025672912598,"rbc"
"image-120.png",4.219860076904297,177.7198600769043,43.7801399230957,217.2801399230957,"rbc"
"image-120.png",161.97610473632812,12.976104736328125,204.02389526367188,55.023895263671875,"rbc"
"image-14.png",-23.669370651245117,149.83062934875488,29.669370651245117,203.16937065124512,"rbc"
"image-14.png",150.74480438232422,135.93924713134766,282.2551956176758,267.4496383666992,"rbc"
"image-14.png",93.52288818359375,104.72329711914062,244.02139282226562,255.2218017578125,"rbc"
"image-14.png",179.43218231201172,55.93218231201172,238.56781768798828,115.06781768798828,"rbc"
"image-14.png",223.96179008483887,55.96179008483887,283.03820991516113,115.03820991516113,"rbc"
"image-14.png",-23.72600555419922,44.77399444580078,30.72600555419922,99.22600555419922,"rbc"
"image-14.png",171.29336166381836,-12.70663833618164,218.70663833618164,34.70663833618164,"rbc"
"image-14.png",41.35500907897949,116.91610908508301,86.53277015686035,162.09387016296387,"rbc"
"image-14.png",189.58063316345215,101.01998710632324,231.01107215881348,142.45042610168457,"rbc"
"image-14.png",121.52898979187012,80.52898979187012,164.47101020812988,123.47101020812988,"rbc"
"image-14.png",60.54197120666504,51.91570472717285,105.20551109313965,96.57924461364746,"rbc"
"image-14.png",93.97763061523438,14.861576080322266,170.87115478515625,91.75510025024414,"rbc"
"image-14.png",103.80756759643555,27.307567596435547,161.19243240356445,84.69243240356445,"rbc"
"image-14.png",-6.809120178222656,-18.886043548583984,76.6552734375,64.57835006713867,"rbc"
"image-17.png",216.6802215576172,232.1802215576172,255.3197784423828,270.8197784423828,"rbc"
"image-17.png",-2.0498123168945312,186.78287506103516,92.80078887939453,281.6334762573242,"rbc"
"image-17.png",41.95827102661133,196.95827102661133,90.04172897338867,245.04172897338867,"rbc"
"image-17.png",-13.513378143310547,130.93342781066895,45.19422912597656,189.64103507995605,"rbc"
"image-17.png",-13.653427124023438,28.346572875976562,250.65342712402344,292.65342712402344,"rbc"
"image-17.png",-1.7314128875732422,38.76858711242676,41.73141288757324,82.23141288757324,"rbc"
"image-17.png",120.90952491760254,12.409524917602539,179.09047508239746,70.59047508239746,"rbc"
"image-17.png",117.77048110961914,-16.72951889038086,157.22951889038086,22.72951889038086,"rbc"
"image-17.png",101.82987403869629,89.32987403869629,143.1701259613037,130.6701259613037,"rbc"
"image-18.png",227.49332237243652,218.99332237243652,265.5066776275635,257.0066776275635,"rbc"
"image-18.png",187.83613204956055,192.33613204956055,226.16386795043945,230.66386795043945,"rbc"
"image-18.png",-10.677120208740234,8.392494201660156,80.06287002563477,99.13248443603516,"rbc"
"image-18.png",210.07695198059082,-3.159412384033203,270.9230480194092,57.686683654785156,"rbc"
"image-18.png",91.28085327148438,-18.219146728515625,246.71914672851562,137.21914672851562,"rbc"
"image-18.png",-37.90995788574219,-8.086090087890625,272.85313415527344,302.677001953125,"rbc"
"image-18.png",86.7666244506836,178.75843048095703,141.57764434814453,233.56945037841797,"rbc"
"image-18.png",147.9660472869873,163.9985179901123,186.81749153137207,202.84996223449707,"rbc"
"image-18.png",162.2301731109619,131.2301731109619,209.7698268890381,178.7698268890381,"rbc"
"image-18.png",113.60339546203613,123.10339546203613,159.39660453796387,168.89660453796387,"rbc"
"image-18.png",211.58341217041016,115.58341217041016,250.41658782958984,154.41658782958984,"rbc"
"image-18.png",19.076608657836914,101.57660865783691,80.92339134216309,163.4233913421631,"rbc"
"image-18.png",-3.014801025390625,-20.014801025390625,65.01480102539062,48.014801025390625,"rbc"
"image-19.png",44.613990783691406,210.1139907836914,123.3860092163086,288.8860092163086,"rbc"
"image-19.png",1.4667682647705078,137.83107948303223,53.341047286987305,189.70535850524902,"rbc"
"image-19.png",-4.2491302490234375,54.75086975097656,60.24913024902344,119.24913024902344,"rbc"
"image-19.png",223.39234161376953,29.89234161376953,281.60765838623047,88.10765838623047,"rbc"
"image-19.png",122.431396484375,-1.098907470703125,355.62921142578125,232.09890747070312,"rbc"
"image-19.png",199.35571098327637,162.35571098327637,237.64428901672363,200.64428901672363,"rbc"
"image-19.png",185.9468173980713,139.12073707580566,226.76332664489746,179.93724632263184,"rbc"
"image-19.png",130.99434661865234,100.99434661865234,176.00565338134766,146.00565338134766,"rbc"
"image-19.png",34.11505889892578,-23.327674865722656,285.8849411010742,228.44220733642578,"rbc"
"image-19.png",89.94690322875977,197.87589645385742,133.85783004760742,241.78682327270508,"rbc"
"image-19.png",67.52301406860352,192.21392440795898,106.78608322143555,231.47699356079102,"rbc"
"image-19.png",55.042118072509766,94.83105087280273,96.22085189819336,136.00978469848633,"rbc"
"image-19.png",33.92779731750488,12.71711540222168,82.66863822937012,61.457956314086914,"rbc"
"image-2.png",17.763839721679688,215.00429916381836,69.41173553466797,266.65219497680664,"rbc"
"image-2.png",-13.548959732055664,210.95104026794434,32.548959732055664,257.04895973205566,"rbc"
"image-2.png",63.34425735473633,193.84425735473633,103.65574264526367,234.15574264526367,"rbc"
"image-2.png",223.43218231201172,159.93218231201172,282.5678176879883,219.06781768798828,"rbc"
"image-2.png",190.72997283935547,151.62996673583984,295.4700393676758,256.37003326416016,"rbc"
"image-2.png",-22.95094871520996,143.54905128479004,32.95094871520996,199.45094871520996,"rbc"
"image-2.png",100.54759979248047,93.54759979248047,273.45240020751953,266.45240020751953,"rbc"
"image-2.png",195.23529052734375,78.94938659667969,272.55499267578125,156.2690887451172,"rbc"
"image-2.png",57.68695068359375,-16.9881591796875,322.5341491699219,247.85903930664062,"rbc"
"image-2.png",-68.23603820800781,-25.736038208007812,238.2360382080078,280.7360382080078,"rbc"
"image-20.png",191.36908149719238,225.97583198547363,231.20394706726074,265.810697555542,"rbc"
"image-20.png",-2.280759811401367,145.76469230651855,39.06863975524902,187.11409187316895,"rbc"
"image-20.png",112.57874298095703,121.7940444946289,274.2554244995117,283.4707260131836,"rbc"
"image-20.png",151.49332237243652,217.99332237243652,189.50667762756348,256.0066776275635,"rbc"
"image-20.png",134.1504669189453,203.1504669189453,173.8495330810547,242.8495330810547,"rbc"
"image-20.png",59.79479217529297,53.643882751464844,241.3021011352539,235.15119171142578,"rbc"
"image-20.png",41.812564849853516,-6.960163116455078,115.18743515014648,66.41470718383789,"rbc"
"image-20.png",12.8726806640625,102.8726806640625,62.1273193359375,152.1273193359375,"rbc"
"image-20.png",53.486446380615234,73.51298141479492,104.71017837524414,124.73671340942383,"rbc"
"image-20.png",14.572929382324219,45.57292938232422,62.42707061767578,93.42707061767578,"rbc"
"image-21.png",12.775535583496094,125.7755355834961,210.2244644165039,323.2244644165039,"rbc"
"image-21.png",152.87288665771484,100.16236114501953,311.12711334228516,258.41658782958984,"rbc"
"image-21.png",33.21721649169922,6.048133850097656,281.87174224853516,254.7026596069336,"rbc"
"image-21.png",-62.464019775390625,18.535980224609375,138.46401977539062,219.46401977539062,"rbc"
"image-21.png",33.871931076049805,123.61606025695801,77.01539039611816,166.75951957702637,"rbc"
"image-21.png",66.52740478515625,-53.47259521484375,266.47259521484375,146.47259521484375,"rbc"
"image-21.png",-4.550830841064453,-21.8017520904541,79.10591506958008,61.85499382019043,"rbc"
"image-21.png",-2.4124069213867188,-10.412406921386719,37.41240692138672,29.41240692138672,"rbc"
"image-22.png",220.57292938232422,209.57292938232422,268.4270706176758,257.4270706176758,"rbc"
"image-22.png",-3.8899459838867188,100.19686126708984,229.9065170288086,333.99332427978516,"rbc"
"image-22.png",10.587593078613281,209.58759307861328,50.41240692138672,249.41240692138672,"rbc"
"image-22.png",40.83032989501953,206.37095260620117,80.72175598144531,246.26237869262695,"rbc"
"image-22.png",190.96107864379883,120.46107864379883,294.0389213562012,223.53892135620117,"rbc"
"image-22.png",-22.734619140625,91.765380859375,29.734619140625,144.234619140625,"rbc"
"image-22.png",151.62652587890625,-2.87347412109375,315.37347412109375,160.87347412109375,"rbc"
"image-22.png",209.60731887817383,102.60731887817383,251.39268112182617,144.39268112182617,"rbc"
"image-22.png",222.7291145324707,71.32252883911133,263.4576835632324,112.05109786987305,"rbc"
"image-22.png",180.11978721618652,45.50001335144043,229.94866371154785,95.32888984680176,"rbc"
"image-22.png",151.53232765197754,-21.96767234802246,205.46767234802246,31.96767234802246,"rbc"
"image-22.png",-51.536354064941406,-21.41362762451172,205.4791488647461,235.60187530517578,"rbc"
"image-22.png",-12.553703308105469,-24.932899475097656,166.55370330810547,154.17450714111328,"rbc"
"image-22.png",31.583412170410156,90.58341217041016,70.41658782958984,129.41658782958984,"rbc"
"image-22.png",48.46389389038086,35.06724166870117,101.47465896606445,88.07800674438477,"rbc"
"image-23.png",-1.6645584106445312,220.83544158935547,48.66455841064453,271.16455841064453,"rbc"
"image-23.png",167.0913028717041,216.0913028717041,229.9086971282959,278.9086971282959,"rbc"
"image-23.png",-24.663251876831055,177.83674812316895,30.663251876831055,233.16325187683105,"rbc"
"image-23.png",98.60392761230469,113.48648071289062,271.63096618652344,286.5135192871094,"rbc"
"image-23.png",-14.555084228515625,130.60649490356445,41.21971893310547,186.38129806518555,"rbc"
"image-23.png",0.06177520751953125,92.06177520751953,193.93822479248047,285.93822479248047,"rbc"
"image-23.png",-19.07141923904419,83.59524726867676,27.738086223602295,130.40475273132324,"rbc"
"image-23.png",34.925140380859375,-0.542205810546875,268.9920654296875,233.52471923828125,"rbc"
"image-23.png",-1.2739982604980469,16.226001739501953,90.27399826049805,107.77399826049805,"rbc"
"image-23.png",26.481616973876953,47.48161697387695,67.51838302612305,88.51838302612305,"rbc"
"image-23.png",96.73690795898438,-45.95928955078125,257.6554870605469,114.95928955078125,"rbc"
"image-23.png",144.0565643310547,-19.443435668945312,196.9434356689453,33.44343566894531,"rbc"
"image-23.png",44.64951705932617,-30.850482940673828,116.35048294067383,40.85048294067383,"rbc"
"image-23.png",-3.6982765197753906,-11.69827651977539,45.69827651977539,37.69827651977539,"rbc"
"image-24.png",-0.5310821533203125,186.4689178466797,120.53108215332031,307.5310821533203,"rbc"
"image-24.png",130.99551582336426,205.99551582336426,188.00448417663574,263.00448417663574,"rbc"
"image-24.png",-22.83296775817871,179.1670322418213,36.83296775817871,238.8329677581787,"rbc"
"image-24.png",-4.953548431396484,97.55524826049805,118.36350631713867,220.8723030090332,"rbc"
"image-24.png",23.47552490234375,158.97552490234375,64.52447509765625,200.02447509765625,"rbc"
"image-24.png",114.02034759521484,92.8508529663086,191.81693267822266,170.6474380493164,"rbc"
"image-24.png",208.72049713134766,91.44178009033203,282.4946517944336,165.21593475341797,"rbc"
"image-24.png",-1.624969482421875,41.875030517578125,120.62496948242188,164.12496948242188,"rbc"
"image-24.png",55.604461669921875,39.78105163574219,290.9068603515625,275.0834503173828,"rbc"
"image-24.png",68.69397735595703,-38.96504592895508,258.15279388427734,150.49377059936523,"rbc"
"image-24.png",99.0128345489502,54.512834548950195,156.9871654510498,112.4871654510498,"rbc"
"image-24.png",138.61999320983887,43.11999320983887,186.38000679016113,90.88000679016113,"rbc"
"image-24.png",188.62840270996094,-2.3715972900390625,231.91258239746094,40.91258239746094,"rbc"
"image-24.png",-15.65380859375,-7.2365875244140625,91.23658752441406,99.65380859375,"rbc"
"image-24.png",-1.9545974731445312,37.04540252685547,41.95459747314453,80.95459747314453,"rbc"
"image-24.png",-0.8616867065429688,-15.784763813018799,42.86168670654297,27.93860960006714,"rbc"
"image-25.png",55.94078254699707,234.44078254699707,94.05921745300293,272.55921745300293,"rbc"
"image-25.png",162.9499568939209,230.9499568939209,208.0500431060791,276.0500431060791,"rbc"
"image-25.png",-2.313098907470703,216.6869010925293,52.3130989074707,271.3130989074707,"rbc"
"image-25.png",180.65599060058594,193.5191650390625,255.4943389892578,268.3575134277344,"rbc"
"image-25.png",-7.4048919677734375,173.09510803222656,84.40489196777344,264.90489196777344,"rbc"
"image-25.png",42.118560791015625,134.48660278320312,183.55181884765625,275.91986083984375,"rbc"
"image-25.png",74.81332397460938,-1.686676025390625,316.1866760253906,239.68667602539062,"rbc"
"image-25.png",206.76451683044434,72.76451683044434,245.23548316955566,111.23548316955566,"rbc"
"image-25.png",168.85004425048828,-12.630470275878906,273.1109848022461,91.6304702758789,"rbc"
"image-25.png",32.247154235839844,-3.4354400634765625,242.44940948486328,206.76681518554688,"rbc"
"image-25.png",-52.64189910888672,-16.64189910888672,169.64189910888672,205.64189910888672,"rbc"
"image-25.png",20.551250457763672,82.05125045776367,59.44874954223633,120.94874954223633,"rbc"
"image-25.png",-0.22600555419921875,-23.72600555419922,54.22600555419922,30.72600555419922,"rbc"
"image-28.png",169.44540977478027,221.94540977478027,224.55459022521973,277.0545902252197,"rbc"
"image-28.png",123.1997299194336,183.1997299194336,181.8002700805664,241.8002700805664,"rbc"
"image-28.png",168.99685287475586,172.84055709838867,266.4780921936035,270.3217964172363,"rbc"
"image-28.png",-11.312339782714844,143.68766021728516,124.31233978271484,279.31233978271484,"rbc"
"image-28.png",-11.47357177734375,151.02642822265625,54.47357177734375,216.97357177734375,"rbc"
"image-28.png",29.693174362182617,151.8900203704834,86.5194263458252,208.71627235412598,"rbc"
"image-28.png",230.35301780700684,150.35301780700684,269.64698219299316,189.64698219299316,"rbc"
"image-28.png",78.05889320373535,118.83737373352051,140.83983421325684,181.618314743042,"rbc"
"image-28.png",137.53424072265625,63.575897216796875,273.4241027832031,199.46575927734375,"rbc"
"image-28.png",-51.70841979980469,30.291580200195312,81.70841979980469,163.7084197998047,"rbc"
"image-28.png",23.982330322265625,-13.026664733886719,301.64202880859375,264.6330337524414,"rbc"
"image-28.png",132.4999008178711,-45.000099182128906,257.5000991821289,80.0000991821289,"rbc"
"image-28.png",138.58341217041016,-0.41658782958984375,177.41658782958984,38.416587829589844,"rbc"
"image-28.png",-5.1214752197265625,-44.62147521972656,137.12147521972656,97.62147521972656,"rbc"
"image-28.png",39.99220275878906,4.438144683837891,95.80509948730469,60.251041412353516,"rbc"
"image-30.png",150.80928230285645,225.12507820129395,204.19071769714355,278.50651359558105,"rbc"
"image-30.png",-6.949207305908203,204.5507926940918,51.9492073059082,263.4492073059082,"rbc"
"image-30.png",47.57564163208008,181.57564163208008,156.42435836791992,290.4243583679199,"rbc"
"image-30.png",144.92238235473633,165.7659797668457,206.14396286010742,226.9875602722168,"rbc"
"image-30.png",170.3075828552246,137.3075828552246,292.6924171447754,259.6924171447754,"rbc"
"image-30.png",186.3874969482422,128.5380096435547,246.1905975341797,188.3411102294922,"rbc"
"image-30.png",89.50869941711426,122.89167976379395,148.72533988952637,182.10832023620605,"rbc"
"image-30.png",-25.727333068847656,70.77266693115234,119.72733306884766,216.22733306884766,"rbc"
"image-30.png",-13.139894485473633,77.87971496582031,57.92420768737793,148.94381713867188,"rbc"
"image-30.png",211.91887283325195,71.04765701293945,280.08112716674805,139.20991134643555,"rbc"
"image-30.png",186.64868354797363,28.648683547973633,250.35131645202637,92.35131645202637,"rbc"
"image-30.png",-21.24163818359375,23.75836181640625,45.24163818359375,90.24163818359375,"rbc"
"image-30.png",29.011951446533203,9.511951446533203,111.9880485534668,92.4880485534668,"rbc"
"image-30.png",217.78281784057617,-4.217182159423828,265.2171821594238,43.21718215942383,"rbc"
"image-30.png",-41.5220947265625,-48.5220947265625,265.5220947265625,258.5220947265625,"rbc"
"image-31.png",117.28784942626953,191.78784942626953,217.71215057373047,292.21215057373047,"rbc"
"image-31.png",185.36563110351562,169.7724151611328,260.0411376953125,244.4479217529297,"rbc"
"image-31.png",21.725189208984375,70.22518920898438,110.27481079101562,158.77481079101562,"rbc"
"image-31.png",161.3773536682129,53.87735366821289,269.6226463317871,162.1226463317871,"rbc"
"image-31.png",-9.687870025634766,18.138912200927734,83.79933547973633,111.62611770629883,"rbc"
"image-31.png",225.4272689819336,18.927268981933594,280.5727310180664,74.0727310180664,"rbc"
"image-31.png",-17.15970230102539,17.84029769897461,22.15970230102539,57.15970230102539,"rbc"
"image-31.png",79.33224487304688,9.75667953491211,159.26904296875,89.69347763061523,"rbc"
"image-31.png",164.4929485321045,-0.494476318359375,228.12970161437988,63.142276763916016,"rbc"
"image-31.png",-0.9812774658203125,-36.98127746582031,91.98127746582031,55.98127746582031,"rbc"
"image-32.png",157.8470687866211,211.3470687866211,238.1529312133789,291.6529312133789,"rbc"
"image-32.png",99.11874771118164,210.36955642700195,157.72048568725586,268.9712944030762,"rbc"
"image-32.png",-7.715375900268555,208.74712371826172,46.79037666320801,263.2528762817383,"rbc"
"image-32.png",206.04368209838867,183.55627059936523,271.1261177062988,248.6387062072754,"rbc"
"image-32.png",146.11310195922852,165.98810195922852,230.88689804077148,250.76189804077148,"rbc"
"image-32.png",21.77709197998047,162.61345672607422,81.55017852783203,222.38654327392578,"rbc"
"image-32.png",217.00117683410645,127.50570869445801,274.6747875213623,185.17931938171387,"rbc"
"image-32.png",-36.7547664642334,123.28577423095703,52.67368507385254,212.71422576904297,"rbc"
"image-32.png",158.16995239257812,120.35687255859375,216.22567749023438,178.41259765625,"rbc"
